Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.9652E-7,0.000019652,0.00057938,1,0,0
2.28527E-7,0.000042505,0.000673713,0.999750748,0,0
3.05247E-7,0.000073029,0.000899787,0.999501496,0,0
3.12612E-7,0.000104291,0.000921485,0.999252243,0,0
4.36014E-7,0.000290217,0.001285004,0.998005982,0,0
5.10522E-7,0.000533675,0.001504428,0.996759721,0,0
6.25943E-7,0.001059589,0.00184424,0.994516451,0,0
7.27728E-7,0.002512741,0.00214381,0.989282154,0,0
8.51434E-7,0.005054979,0.002507779,0.981306082,0,0
9.58603E-7,0.010022186,0.002822985,0.967597208,0,0
1.30896E-6,0.025114088,0.003852762,0.934197408,0,0
1.95963E-6,0.050116816,0.005762409,0.894815553,0,0
4.72355E-6,0.100377857,0.013833438,0.851944167,0,0
1.0412E-5,0.200141905,0.030238852,0.816051844,0,0
1.81905E-5,0.300778725,0.052231386,0.79885344,0,0
2.56126E-5,0.401962139,0.072750899,0.787138584,0.000405844,0
3.10156E-5,0.500640493,0.087408391,0.778414756,0.001623377,0
3.83816E-5,0.600936251,0.107018552,0.771186441,0.001623377,0
4.41397E-5,0.701513257,0.122054415,0.765204387,0.001623377,0
4.64031E-5,0.751238629,0.12789509,0.762462612,0.002029221,0
4.95122E-5,0.804179866,0.135854603,0.759720837,0.002029221,0
5.30588E-5,0.902745645,0.144845821,0.754985045,0.002435065,0
5.60864E-5,1.000994921,0.152447225,0.750498504,0.003246753,0
5.90882E-5,1.104649721,0.15991698,0.746011964,0.003246753,0
6.59135E-5,1.205290903,0.17665719,0.742023928,0.003652597,0
6.97976E-5,1.300723013,0.186034513,0.738534397,0.004058442,0
7.55929E-5,1.402038344,0.199827348,0.735044865,0.00487013,0
8.15894E-5,1.504738621,0.213853426,0.731804586,0.00487013,0
8.72647E-5,1.750047311,0.226901446,0.724576271,0.008116883,0
9.80119E-5,2.003271521,0.25101982,0.717846461,0.010146104,0
1.0745E-4,2.259544529,0.271580073,0.711615155,0.010957792,0
1.1348E-4,2.503281209,0.284418964,0.706131605,0.014204545,0
1.22368E-4,2.760959868,0.302929994,0.700648056,0.01663961,0
1.29581E-4,3.012482227,0.31760122,0.695663011,0.018262987,0
1.33987E-4,3.262539401,0.326411786,0.690927218,0.022727273,0
1.38701E-4,3.508679864,0.335710708,0.686440678,0.027191558,0
1.44046E-4,3.750092875,0.346099714,0.68220339,0.030032468,0
1.48061E-4,4.012743014,0.353795448,0.677716849,0.031655844,0
1.50413E-4,4.251022283,0.358262756,0.673728814,0.034090909,0
1.54285E-4,4.510097507,0.365548603,0.669491525,0.035308442,0
1.60668E-4,4.763615104,0.377379519,0.66550349,0.036525974,0
1.65043E-4,5.008715883,0.385361764,0.661764706,0.037337662,0
1.67592E-4,5.42567137,0.389965185,0.655284148,0.039772727,0
1.68095E-4,5.526477622,0.390868868,0.654037886,0.047483766,0
1.71926E-4,5.764090867,0.397712583,0.650548355,0.048295455,0
1.76063E-4,6.008079225,0.405015155,0.647058824,0.049512987,0
1.80482E-4,6.277312872,0.412719926,0.64332004,0.053977273,0
1.85587E-4,6.514783355,0.421493657,0.640079761,0.055600649,0
1.88494E-4,6.757494049,0.426431937,0.636839482,0.056818182,0
1.93235E-4,7.006818876,0.434396553,0.633599202,0.058847403,0
1.96652E-4,7.259969455,0.440066405,0.630358923,0.061688312,0
1.99733E-4,7.517103184,0.445132326,0.627118644,0.064935065,0
2.07067E-4,7.761809753,0.457004031,0.624127617,0.065746753,0
2.12231E-4,8.01394098,0.465210865,0.62113659,0.068993506,0
2.16237E-4,8.270592616,0.471491787,0.618145563,0.072646104,0
2.19587E-4,8.511172137,0.476686105,0.615403789,0.075892857,0
2.22001E-4,8.754298257,0.480399269,0.612662014,0.078733766,0
2.24817E-4,9.022225131,0.484695744,0.609670987,0.081168831,0
2.31567E-4,9.273070251,0.494852329,0.606929212,0.08400974,0
2.34197E-4,9.505463453,0.498755346,0.60443669,0.087256494,0
2.36916E-4,9.811829761,0.502758207,0.601196411,0.092532468,0
2.4029E-4,10.00307259,0.50768191,0.599202393,0.09375,0
2.43531E-4,10.438426429,0.512364655,0.594715852,0.100243506,0
2.44496E-4,10.511659591,0.513749988,0.593968096,0.101055195,0
2.50274E-4,10.759115334,0.521965379,0.591475573,0.102678571,0
2.53485E-4,11.010858268,0.526470936,0.588983051,0.104707792,0
2.60082E-4,11.267873787,0.535594714,0.586490528,0.105925325,0
2.65792E-4,11.505175506,0.543348954,0.584247258,0.107548701,0
2.69179E-4,11.772809845,0.547887825,0.581754736,0.109983766,0
2.71449E-4,12.043228496,0.550904825,0.579262213,0.113636364,0
2.76233E-4,12.262779216,0.557195711,0.577268195,0.115665584,0
2.79021E-4,12.512897008,0.560821465,0.575024925,0.117288961,0
2.82918E-4,12.766385778,0.565839213,0.572781655,0.119318182,0
2.8495E-4,13.022235355,0.568433212,0.570538385,0.121753247,0
2.86354E-4,13.250520159,0.570217258,0.568544367,0.124594156,0
2.89437E-4,13.509948424,0.574106986,0.566301097,0.128652597,0
2.9077E-4,13.770961647,0.575778051,0.564057827,0.131493506,0
2.93294E-4,14.004893831,0.578923938,0.562063809,0.133116883,0
2.94266E-4,14.26937333,0.580129006,0.559820538,0.13474026,0
2.98803E-4,14.506445376,0.585709017,0.55782652,0.135957792,0
3.016E-4,14.776877489,0.589112808,0.55558325,0.138392857,0
3.02101E-4,15.078904821,0.589719715,0.552841476,0.13961039,0
3.02779E-4,15.260407849,0.590538417,0.551345962,0.143262987,0
3.03688E-4,15.503197863,0.59163486,0.549601196,0.14650974,0
3.04659E-4,15.777073877,0.592802975,0.547357926,0.149350649,0
3.05283E-4,16.021001744,0.593551261,0.545363908,0.152597403,0
3.06291E-4,16.296172948,0.594757337,0.543120638,0.155844156,0
3.06568E-4,16.572060704,0.595088379,0.540877368,0.159496753,0
3.08383E-4,16.756703022,0.597249527,0.539381854,0.16112013,0
3.09435E-4,17.004082342,0.598497341,0.537387836,0.162743506,0
3.10895E-4,17.376810465,0.600222812,0.53439681,0.16599026,0
3.12087E-4,17.501540126,0.601625868,0.533399801,0.167613636,0
3.13037E-4,17.751585168,0.602739509,0.531405783,0.170048701,0
3.14183E-4,18.033883347,0.604079986,0.529162512,0.173295455,0
3.14655E-4,18.3169535,0.604630549,0.526919242,0.176948052,0
3.15177E-4,18.694710608,0.605238812,0.523928215,0.181412338,0
3.1524E-4,18.75775375,0.605312052,0.523429711,0.182224026,0
3.17659E-4,19.011243986,0.608117836,0.521435693,0.184253247,0
3.19098E-4,19.265941412,0.609777256,0.519441675,0.185470779,0
3.20086E-4,19.521684121,0.6109127,0.517447657,0.188717532,0
3.21687E-4,19.778439068,0.612745552,0.515453639,0.191558442,0
3.22615E-4,20.003991576,0.613803819,0.513708873,0.193181818,0
3.23236E-4,20.262379697,0.614510327,0.511714855,0.195211039,0
3.24165E-4,20.521341721,0.615565903,0.509720837,0.198051948,0
3.25093E-4,20.781303142,0.616615961,0.507477567,0.200487013,0
3.26458E-4,21.009646756,0.618156759,0.505982054,0.201704545,0
3.26838E-4,21.270998312,0.618584212,0.503988036,0.204951299,0
3.28324E-4,21.500301147,0.620252,0.50224327,0.205762987,0
3.29945E-4,21.763803908,0.622063307,0.500249252,0.208198052,0
3.3106E-4,22.193821356,0.62330348,0.497008973,0.213068182,0
3.31552E-4,22.359597562,0.623850071,0.49551346,0.213068182,0
3.32608E-4,22.525750617,0.625019471,0.494516451,0.216720779,0
3.332E-4,22.758772627,0.625673459,0.492771685,0.218344156,0
3.34917E-4,23.026065105,0.627563853,0.490777667,0.220779221,0
3.35563E-4,23.294288752,0.628273274,0.488783649,0.224025974,0
3.35951E-4,23.596368595,0.628698267,0.486540379,0.227678571,0
3.36064E-4,23.764381029,0.628821166,0.485044865,0.228896104,0
3.3705E-4,24.000019791,0.629899833,0.4833001,0.231331169,0
3.37388E-4,24.33730201,0.63026819,0.480807577,0.234172078,0
3.38345E-4,24.506346761,0.631309516,0.479810568,0.236607143,0
3.39382E-4,24.777411869,0.632435814,0.47781655,0.239042208,0
3.40885E-4,25.049600293,0.634061917,0.475822532,0.242694805,0
3.40899E-4,25.288224315,0.634077059,0.473828514,0.244724026,0
3.4142E-4,25.527014017,0.634638743,0.472333001,0.248376623,0
3.42402E-4,25.766445067,0.635694754,0.470588235,0.251217532,0
3.43101E-4,26.246467883,0.636444909,0.467098704,0.256087662,0
3.43203E-4,26.280788136,0.636553928,0.466849452,0.256493506,0
3.43833E-4,26.521290715,0.637228991,0.464855434,0.258116883,0
3.44285E-4,26.762083215,0.637712273,0.46335992,0.261363636,0
3.4524E-4,27.003540188,0.638731103,0.461365902,0.262987013,0
3.46353E-4,27.280148312,0.639915132,0.459621137,0.265422078,0
3.47556E-4,27.523221713,0.641190333,0.457876371,0.267451299,0
3.48052E-4,27.766738902,0.641714793,0.456131605,0.269074675,0
3.48376E-4,28.080216133,0.642057148,0.453888335,0.271915584,0
3.49097E-4,28.254571244,0.642817129,0.452642074,0.273944805,0
3.49706E-4,28.534246591,0.643458335,0.450648056,0.277191558,0
3.51076E-4,28.814505214,0.644895205,0.448654038,0.280032468,0
3.51353E-4,29.095523942,0.645185486,0.44666002,0.282873377,0
3.51715E-4,29.271368717,0.645564055,0.445413759,0.284902597,0
3.52891E-4,29.518035553,0.646791433,0.443668993,0.287743506,0
3.53303E-4,29.800563808,0.64722035,0.441674975,0.29099026,0
3.53824E-4,30.012649575,0.64776214,0.440179462,0.293425325,0
3.54499E-4,30.260608878,0.648462757,0.438434696,0.296266234,0
3.54946E-4,30.508903808,0.648925716,0.43668993,0.298701299,0
3.5553E-4,30.864321993,0.649529403,0.433948156,0.300730519,0
3.55672E-4,31.006575703,0.6496764,0.432951147,0.303165584,0
3.56266E-4,31.291372723,0.650289264,0.431206381,0.306818182,0
3.56647E-4,31.505217953,0.650682193,0.429710867,0.308847403,0
3.57525E-4,31.934092257,0.651585261,0.426470588,0.310470779,0
3.57639E-4,32.005609938,0.651702184,0.426221336,0.313717532,0
3.58215E-4,32.327743357,0.652293628,0.423978066,0.316964286,0
3.58283E-4,32.542679192,0.652363882,0.422482552,0.319399351,0
3.58914E-4,32.757793821,0.653009535,0.420987039,0.321834416,0
3.59504E-4,33.009330486,0.653613035,0.419242273,0.323863636,0
3.60255E-4,33.261265613,0.654378888,0.417497507,0.326298701,0
3.61218E-4,33.513797284,0.655359668,0.415752742,0.328733766,0
3.61591E-4,33.802950447,0.655737784,0.413758724,0.331574675,0
3.61947E-4,34.020032118,0.656099427,0.41226321,0.33400974,0
3.6266E-4,34.273618047,0.656822048,0.410518445,0.336444805,0
3.62895E-4,34.527572651,0.657059389,0.408773679,0.338474026,0
3.63302E-4,34.818088954,0.657471257,0.406530409,0.340909091,0
3.63876E-4,35.545725583,0.658050668,0.401794616,0.349837662,0
3.64108E-4,35.800551265,0.658284179,0.40004985,0.352678571,0
3.64374E-4,36.055521363,0.658551806,0.398305085,0.356331169,0
3.64722E-4,36.347248118,0.65890209,0.396311067,0.359577922,0
3.64933E-4,36.529710283,0.659114241,0.395064806,0.361607143,0
3.65994E-4,36.822406466,0.660179206,0.392821535,0.362824675,0
3.6613E-4,37.115285184,0.660316211,0.390827517,0.366071429,0
3.6659E-4,37.261816069,0.660776371,0.390079761,0.368912338,0
3.67201E-4,37.518768716,0.66138704,0.388334995,0.371347403,0
3.67524E-4,37.775893972,0.661708884,0.386590229,0.373782468,0
3.67826E-4,38.033283681,0.662010319,0.384845464,0.375811688,0
3.68363E-4,38.254155463,0.662545607,0.38334995,0.378246753,0
3.68523E-4,38.696366762,0.662704474,0.380358923,0.383116883,0
3.6862E-4,38.770086288,0.66280081,0.379860419,0.383928571,0
3.69093E-4,39.028404979,0.663270597,0.378115653,0.386363636,0
3.69093E-4,39.91422718,0.663270597,0.371884347,0.386363636,0
3.69096E-4,40.098775192,0.663274013,0.370638086,0.39650974,0
3.69585E-4,40.320403543,0.663759369,0.369391825,0.400568182,0
3.70051E-4,40.505285911,0.664221389,0.368145563,0.402191558,0
3.70411E-4,40.875580012,0.664577326,0.365653041,0.40625,0
3.70524E-4,41.023757993,0.664688639,0.364656032,0.407467532,0
3.71426E-4,41.283418186,0.665580191,0.362911266,0.410308442,0
3.71613E-4,41.506345386,0.665764562,0.361415753,0.412743506,0
3.71917E-4,41.76668041,0.666063966,0.359670987,0.415584416,0
3.72466E-4,42.027231861,0.666604027,0.357926221,0.418425325,0
3.72546E-4,42.250738862,0.666682944,0.356430708,0.42086039,0
3.72869E-4,42.511579025,0.667000178,0.354685942,0.423701299,0
3.73181E-4,42.810023806,0.667305832,0.352442672,0.425730519,0
3.73776E-4,43.034209638,0.667889314,0.351196411,0.428977273,0
3.74324E-4,43.296161882,0.668425569,0.349451645,0.431818182,0
3.74648E-4,43.5583392,0.668742181,0.347706879,0.434253247,0
3.74873E-4,43.783221459,0.668961952,0.346211366,0.436282468,0
3.75366E-4,44.871548126,0.669443499,0.338983051,0.44724026,0
3.75597E-4,45.02174843,0.6696686,0.337986042,0.448863636,0
3.7578E-4,45.284692767,0.669846356,0.336241276,0.451704545,0
3.75807E-4,45.510163415,0.669872267,0.334745763,0.45413961,0
3.76124E-4,45.773361575,0.670180926,0.333000997,0.456980519,0
3.76461E-4,46.149760685,0.670508956,0.330259222,0.459415584,0
3.76752E-4,46.26277419,0.670791498,0.329760718,0.461850649,0
3.76969E-4,46.526568743,0.671002399,0.328015952,0.464691558,0
3.77342E-4,46.75283791,0.67136388,0.326520439,0.466720779,0
3.77362E-4,47.016990649,0.671382906,0.324526421,0.468344156,0
3.77613E-4,47.356814798,0.671626151,0.322283151,0.471590909,0
3.78006E-4,47.507942336,0.672006541,0.321535394,0.474431818,0
3.78348E-4,47.810515315,0.672337601,0.319292124,0.477678571,0
3.78844E-4,48.037689982,0.672816583,0.318045862,0.482954545,0
3.78951E-4,48.265018305,0.672918969,0.316550349,0.485795455,0
3.79293E-4,48.53041008,0.673249486,0.314805583,0.488636364,0
3.7933E-4,48.758003547,0.673285111,0.313060818,0.49025974,0
3.79626E-4,49.023732815,0.673569764,0.311565304,0.493506494,0
3.79766E-4,49.251533891,0.673704722,0.310069791,0.495941558,0
3.79981E-4,49.517398378,0.673911622,0.308325025,0.498782468,0
3.80138E-4,49.783411108,0.674062399,0.306580259,0.501623377,0
3.80146E-4,50.16355613,0.674069857,0.304087737,0.505681818,0
3.80216E-4,50.277606841,0.674136855,0.30333998,0.506899351,0
3.80269E-4,50.543772227,0.674188277,0.301595214,0.509334416,0
3.80611E-4,50.771996108,0.674517048,0.300099701,0.511769481,0
3.8103E-4,51.000530162,0.674918564,0.298354935,0.513798701,0
3.81396E-4,51.343711063,0.675269421,0.296360917,0.517857143,0
3.81604E-4,51.534479237,0.67546868,0.295114656,0.519886364,0
3.82139E-4,51.763670263,0.675980439,0.29336989,0.521103896,0
3.83402E-4,52.031780634,0.677184473,0.291874377,0.524350649,0
3.83493E-4,53.527389603,0.677271595,0.281904287,0.52637987,0
3.83868E-4,53.757605446,0.677627876,0.280658026,0.542613636,0
3.84229E-4,54.0264098,0.677971,0.27891326,0.544642857,0
3.84437E-4,54.256995792,0.678168431,0.277417747,0.547077922,0
3.84801E-4,54.526182708,0.67851392,0.275672981,0.549918831,0
3.85273E-4,54.75723737,0.678961,0.274177468,0.552353896,0
3.85845E-4,55.104395935,0.679501958,0.271684945,0.554383117,0
3.8617E-4,55.336043763,0.679809527,0.270438684,0.561282468,0
3.86355E-4,55.606454669,0.679983297,0.268693918,0.563717532,0
3.86449E-4,55.83829745,0.680072149,0.267198405,0.565746753,0
3.87003E-4,56.186509675,0.680594261,0.264705882,0.566964286,0
3.87746E-4,56.30275498,0.681293721,0.264207378,0.570211039,0
3.88166E-4,56.574311058,0.681688579,0.262462612,0.573051948,0
3.88482E-4,56.807338773,0.681984929,0.260967099,0.575487013,0
3.8872E-4,57.001653254,0.682207986,0.259720837,0.577516234,0
3.89266E-4,57.273828249,0.682719238,0.257976072,0.579951299,0
3.89452E-4,57.507470737,0.682892848,0.256480558,0.581980519,0
3.89527E-4,58.325400405,0.682963357,0.251246261,0.590503247,0
3.89846E-4,58.520211317,0.683261193,0.25,0.592532468,0
3.90289E-4,58.754307756,0.683675061,0.248504487,0.594967532,0
3.90489E-4,59.066667973,0.683861725,0.246261216,0.596590909,0
3.90674E-4,59.418238802,0.684033783,0.244017946,0.599837662,0
3.90888E-4,59.535488943,0.684232899,0.243519442,0.603084416,0
3.91035E-4,59.770075929,0.684369868,0.242023928,0.605519481,0
3.91117E-4,60.004715856,0.684446321,0.240528415,0.607954545,0
3.91501E-4,60.35689895,0.684803579,0.238285145,0.611607143,0
3.91579E-4,60.513507139,0.684876078,0.237288136,0.613230519,0
3.92175E-4,60.787847723,0.685429907,0.23554337,0.616071429,0
3.9268E-4,61.141114484,0.685897525,0.2333001,0.619318182,0
3.9297E-4,61.258965288,0.686165951,0.232552343,0.620535714,0
3.93085E-4,61.534064634,0.686272586,0.230807577,0.623376623,0
3.93804E-4,61.849046229,0.686936822,0.228813559,0.626623377,0
3.93828E-4,62.045960369,0.686959482,0.227318046,0.627029221,0
3.9508E-4,62.282634785,0.688112951,0.226071785,0.631087662,0
3.95115E-4,62.519700533,0.688145547,0.224327019,0.631899351,0
3.95425E-4,63.270897934,0.688430042,0.219840479,0.640827922,0
3.95749E-4,63.508221019,0.688727915,0.218344965,0.643262987,0
3.96088E-4,63.86461748,0.689038213,0.216101695,0.646915584,0
3.9611E-4,64.023054734,0.689058845,0.215104686,0.648538961,0
3.96666E-4,64.340266408,0.689568116,0.213110668,0.651785714,0
3.97077E-4,64.538655782,0.68994418,0.211864407,0.653814935,0
3.97077E-4,64.776901905,0.68994418,0.210119641,0.653814935,0
3.97651E-4,65.015318684,0.690468802,0.20887338,0.658279221,0
3.98202E-4,65.254065262,0.69097168,0.207377866,0.660714286,0
3.98444E-4,65.532878804,0.691191593,0.205633101,0.663555195,0
3.98593E-4,65.851727368,0.691327337,0.203389831,0.665584416,0
3.98673E-4,66.011188387,0.691400152,0.202642074,0.668019481,0
3.98942E-4,66.250501214,0.691644764,0.20114656,0.670454545,0
3.99269E-4,66.649658022,0.691942385,0.198654038,0.674512987,0
3.99508E-4,66.809453986,0.692159064,0.197407777,0.674918831,0
3.99587E-4,67.009237679,0.692230628,0.196410768,0.67775974,0
3.99769E-4,67.288976622,0.69239636,0.194666002,0.680600649,0
4.00029E-4,67.768985259,0.692631754,0.191674975,0.685470779,0
4.00147E-4,68.169129625,0.692738436,0.1889332,0.685470779,0
4.0046E-4,68.329296645,0.693022012,0.188185444,0.690340909,0
4.00681E-4,68.569667937,0.693222642,0.18668993,0.692775974,0
4.01096E-4,68.770117178,0.693597871,0.185443669,0.694399351,0
4.0119E-4,69.412004412,0.693681958,0.181206381,0.695211039,0
4.01511E-4,69.532412979,0.693971932,0.180707876,0.701298701,0
4.01774E-4,69.81364924,0.694209263,0.178963111,0.70413961,0
4.0224E-4,70.014700933,0.694629731,0.177716849,0.706168831,0
4.02512E-4,70.457273566,0.694873946,0.174975075,0.710633117,0
4.02623E-4,70.537789518,0.694973867,0.17447657,0.711444805,0
4.03161E-4,70.940821294,0.695457282,0.171984048,0.715097403,0
4.03244E-4,71.061778928,0.695532231,0.171236291,0.716314935,0
4.03414E-4,71.263459755,0.695684488,0.16999003,0.718344156,0
4.03675E-4,71.505580727,0.695919174,0.168494516,0.720779221,0
4.0422E-4,71.90947653,0.696407671,0.166001994,0.724837662,0
4.04389E-4,72.030781615,0.69655837,0.165254237,0.726055195,0
4.0494E-4,72.273568537,0.697051547,0.163758724,0.72849026,0
4.0519E-4,72.516637094,0.697274919,0.16226321,0.730925325,0
4.05331E-4,72.800326485,0.697400122,0.160269192,0.732548701,0
4.05518E-4,73.003069004,0.697567321,0.159022931,0.734983766,0
4.05695E-4,73.287019909,0.697725063,0.157527418,0.738636364,0
4.06003E-4,73.530517663,0.697999336,0.156031904,0.741071429,0
4.06165E-4,73.774173757,0.698144086,0.154536391,0.743100649,0
4.06435E-4,74.017981034,0.698383713,0.153040877,0.745535714,0
4.06742E-4,74.34319228,0.698656768,0.151046859,0.748376623,0
4.06811E-4,74.587269276,0.698718325,0.149551346,0.750811688,0
4.06934E-4,74.953462973,0.698827821,0.147308076,0.754464286,0
4.07108E-4,75.034878245,0.698982445,0.146809571,0.755275974,0
4.07387E-4,75.279231345,0.699229418,0.145314058,0.757711039,0
4.07695E-4,75.605261066,0.699503003,0.14332004,0.760957792,0
4.08058E-4,75.768408003,0.699824177,0.142323031,0.762581169,0
4.08164E-4,76.013253379,0.699917828,0.140827517,0.765016234,0
4.08383E-4,76.258192412,0.700112024,0.139332004,0.767451299,0
4.08587E-4,76.503292988,0.700292269,0.137836491,0.769886364,0
4.08795E-4,76.830272312,0.700475534,0.135842473,0.773133117,0
4.08893E-4,77.116475369,0.700562499,0.133848455,0.774350649,0
4.09398E-4,77.280175991,0.701008017,0.133100698,0.776785714,0
4.09457E-4,77.525831117,0.701059694,0.131605184,0.779220779,0
4.09873E-4,78.017382371,0.701426742,0.128614158,0.784090909,0
4.10203E-4,78.263458886,0.701716845,0.127118644,0.786525974,0
4.10229E-4,78.591624994,0.701739565,0.125124626,0.789772727,0
4.10308E-4,78.75573428,0.701809282,0.124127617,0.791396104,0
4.10506E-4,79.002001848,0.701983049,0.122382851,0.792613636,0
4.10732E-4,79.371578603,0.702181703,0.120388833,0.797077922,0
4.10954E-4,79.577003701,0.702376538,0.119142572,0.798701299,0
4.11158E-4,79.782565907,0.702555846,0.117896311,0.800730519,0
4.1119E-4,80.029275961,0.702584044,0.116151545,0.801948052,0
4.11477E-4,80.317214835,0.702835923,0.114656032,0.806006494,0
4.11915E-4,80.523039743,0.703219543,0.113409771,0.808035714,0
4.12224E-4,80.770232258,0.703489817,0.111914257,0.810470779,0
4.12372E-4,81.058890023,0.7036187,0.109920239,0.811688312,0
4.12557E-4,81.265115641,0.703780816,0.10892323,0.815340909,0
4.12747E-4,82.131504974,0.703946828,0.103688933,0.823863636,0
4.12946E-4,82.420533637,0.704120235,0.101944167,0.826704545,0
4.13018E-4,82.503130048,0.70418304,0.101445663,0.827516234,0
4.13347E-4,82.875069839,0.704470062,0.098953141,0.829951299,0
4.13454E-4,83.081796084,0.704562928,0.097956132,0.833603896,0
4.13589E-4,83.371251296,0.704680988,0.096211366,0.836038961,0
4.13724E-4,83.578084272,0.704798043,0.094965105,0.837662338,0
4.14067E-4,83.785058889,0.705096948,0.093718843,0.839691558,0
4.14362E-4,84.116461026,0.705353271,0.091724826,0.842938312,0
4.14554E-4,84.323677488,0.70552034,0.090478564,0.844967532,0
4.14712E-4,84.655412064,0.705657522,0.088484546,0.848214286,0
4.14984E-4,84.779852974,0.705893309,0.08773679,0.849431818,0
4.15073E-4,85.028870271,0.705970652,0.086241276,0.851866883,0
4.15233E-4,85.319517622,0.706108731,0.08449651,0.854707792,0
4.15448E-4,85.527197308,0.70629532,0.083250249,0.856737013,0
4.15637E-4,85.776499723,0.706458904,0.081754736,0.859172078,0
4.16368E-4,86.026065619,0.707091282,0.080259222,0.862418831,0
4.17428E-4,86.276285963,0.708005233,0.078763709,0.86525974,0
4.17557E-4,86.651995357,0.708116726,0.076520439,0.868912338,0
4.18006E-4,86.777330423,0.708502302,0.075772682,0.87012987,0
4.18627E-4,87.028279239,0.709036308,0.074277168,0.872159091,0
4.18929E-4,87.405294093,0.709294577,0.072033898,0.875811688,0
4.19133E-4,87.531016991,0.709469567,0.071286142,0.877029221,0
4.1939E-4,87.866439542,0.709689908,0.069292124,0.880275974,0
4.19677E-4,88.034274006,0.709935655,0.068295115,0.881899351,0
4.20066E-4,88.286222883,0.710267688,0.066799601,0.884334416,0
4.2025E-4,88.538328676,0.710425182,0.065304088,0.886769481,0
4.20718E-4,89.716250354,0.710824394,0.058075773,0.888392857,0
4.20881E-4,89.75833847,0.71096375,0.058075773,0.898133117,0
4.2134E-4,90.011102499,0.711354175,0.056331007,0.899756494,0
4.21855E-4,90.264160363,0.711792989,0.055084746,0.902597403,0
4.22758E-4,90.559890752,0.712559453,0.05333998,0.905438312,0
4.23414E-4,90.771382024,0.713114908,0.052093719,0.907873377,0
4.24013E-4,91.025660662,0.713620709,0.050598205,0.909902597,0
4.25488E-4,91.280513608,0.714863602,0.049102692,0.912337662,0
4.27341E-4,91.536333425,0.716418265,0.047607178,0.914366883,0
4.27414E-4,91.750028286,0.716478735,0.046360917,0.91599026,0
4.27667E-4,92.049256296,0.716690707,0.044616152,0.918831169,0
4.27882E-4,92.348699711,0.716869956,0.042871386,0.921266234,0
4.28886E-4,92.520168291,0.717707152,0.041874377,0.922483766,0
4.29404E-4,92.820505737,0.718137704,0.040129611,0.925324675,0
4.30386E-4,93.422862083,0.718952675,0.03664008,0.931006494,0
4.30847E-4,93.509027848,0.719334584,0.036141575,0.931818182,0
4.3155E-4,94.54313016,0.719916117,0.030159521,0.941558442,0
4.33243E-4,94.759101204,0.721310729,0.02891326,0.943587662,0
4.35372E-4,95.019668543,0.723055029,0.027417747,0.946022727,0
4.37726E-4,95.368892172,0.72497136,0.025423729,0.949269481,0
4.39254E-4,95.500540053,0.726207506,0.024675972,0.952516234,0
4.42426E-4,95.809639832,0.728757365,0.022931206,0.955357143,0
4.46405E-4,96.03214333,0.731921526,0.021684945,0.957386364,0
4.47137E-4,96.344970537,0.732499129,0.019940179,0.960227273,0
4.50473E-4,96.524722319,0.735117763,0.01894317,0.962662338,0
4.51331E-4,96.750196455,0.735787873,0.017696909,0.964691558,0
4.52416E-4,97.021367816,0.736631588,0.015952144,0.966314935,0
4.54319E-4,97.293322374,0.738105221,0.014705882,0.969561688,0
4.56698E-4,97.52128232,0.739936093,0.013459621,0.971590909,0
4.58134E-4,97.887436632,0.741035544,0.011216351,0.97362013,0
4.60095E-4,98.025250591,0.742529046,0.010717846,0.976055195,0
4.61971E-4,98.255680373,0.74394959,0.009471585,0.977678571,0
4.6389E-4,98.533609678,0.745393951,0.007976072,0.987012987,0
4.65872E-4,98.766222811,0.746878363,0.006729811,0.989042208,0
4.68369E-4,99.046701919,0.748735428,0.005234297,0.991477273,0
4.72336E-4,99.282174521,0.751657234,0.003988036,0.993506494,0
4.73569E-4,99.518595322,0.752559077,0.002741775,0.995535714,0
4.80395E-4,99.757866458,0.757490184,0.001495513,0.997564935,0
4.9325E-4,100,0.766511611,0.000249252,0.999594156,0
4.9325E-4,100,0.766511611,0.000249252,1,0
